229.4077948,-229.4079794,206.4670153
71.06613756,229.4072,71.06613756
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.3727626,-229.4074188,206.4354863
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.3367048,-229.3957414,206.4030343
229.407911,-229.4079794,206.4671199
229.4076444,-229.4079794,206.46688
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
204.2717957,229.1098363,183.8446161
225.1669058,34.15892385,202.6502152
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.406489,-229.4079384,206.4658401
229.4076512,-229.407788,206.4668861
229.4079794,-229.4079794,206.4671815
229.4074461,-229.4079794,206.4667015
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
218.1146053,229.3004625,196.3031448
229.4079794,-229.4079794,206.4671815
229.4078358,-229.4079794,206.4670522
229.4079384,-229.4079794,206.4671446
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4013886,-229.4079794,206.4612497
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.407829,-229.4079794,206.4670461
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
0,-229.4079794,0
0,-229.4079794,0
94.02981549,229.4074735,94.02981549
134.5040213,-229.3259777,134.5040213
229.4072752,-229.4079794,206.4665477
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079452,-229.4079794,206.4671507
229.407911,-229.4078974,206.4671199
227.6103284,76.35815407,204.8492956
229.4079794,-229.4079794,206.4671815
229.4078837,-229.4079794,206.4670953
112.5283456,229.4029338,112.5283456
229.4078563,-229.4079794,206.4670707
192.6488493,228.1877995,192.6488493
52.57443726,229.4079794,52.57443726
229.0940841,-128.2665483,206.1846757
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.3935741,-229.4079794,206.4542167
225.2914261,-138.0342771,202.7622835
229.4079794,-229.4079794,206.4671815
0,-228.9437272,0
35.08780432,229.4077196,35.08780432
36.80339894,229.4077059,36.80339894
0,-229.4079794,0
0,-229.4079794,0
0,-229.4079794,0
75.51124109,229.4036175,75.51124109
78.63107834,229.4061881,78.63107834
229.0224471,-227.8432066,206.1202024
220.1321922,229.2924633,198.118973
91.89686972,229.4079794,91.89686972
229.4079794,-229.4079794,206.4671815
229.3995632,-229.4076649,206.4596069
229.4036311,-229.2932017,206.463268
187.4679836,229.4079794,187.4679836
229.2514693,229.2568021,206.3263224
103.6069839,229.3923093,103.6069839
80.70281343,229.4030432,80.70281343
165.6553047,229.3672862,165.6553047
229.3584325,-229.4078563,206.4225893
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.3674298,-229.40787,206.4306868
229.4079794,-229.4079794,206.4671815
33.29818668,229.4076649,33.29818668
229.4079794,-229.4079794,206.4671815
0,-229.3998572,0
27.73971261,229.4079384,27.73971261
92.48334161,229.406612,92.48334161
229.4064753,-229.4079794,206.4658278
229.3752034,-228.4676745,206.4376831
162.7940011,229.4070906,162.7940011
229.4079794,-229.4079794,206.4671815
229.3862176,-228.8985217,206.4475958
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
50.90952451,229.4079794,50.90952451
61.74831375,229.4077333,61.74831375
202.5327711,225.4518127,182.279494
229.4079247,-229.4079794,206.4671322
229.4079521,-229.4079794,206.4671569
229.4079794,-229.4079794,206.4671815
229.2621622,-229.4075418,206.335946
39.09993783,229.4075555,39.09993783
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079247,-229.4079794,206.4671322
0,143.4561501,0
0,-229.4079794,0
151.1836482,229.4054087,151.1836482
0,-229.4079794,0
0.001374215,229.3545696,0.001374215
59.32943555,229.4079794,59.32943555
226.2321344,229.3895472,203.608921
228.6801035,-205.8855754,205.8120932
210.3163591,229.4050669,189.2847232
226.8741799,229.403344,204.1867619
229.4079794,-229.4079794,206.4671815
229.4063659,-229.4079794,206.4657293
229.3779244,-229.244482,206.440132
211.519686,225.1716506,190.3677174
226.2789397,226.4600079,203.6510457
229.4078495,-229.4079794,206.4670646
229.3719695,-229.4054498,206.4347726
0,222.764149,0
122.8139982,228.8790639,122.8139982
229.4079315,-228.0888424,206.4671384
229.4052515,-229.4078563,206.4647264
229.4079794,-229.4079794,206.4671815
229.397348,-229.4079384,206.4576132
229.4055591,-229.4079247,206.4650032
103.0040924,229.4001307,103.0040924
229.4079794,-229.4079794,206.4671815
226.7727957,-215.6680445,204.0955161
229.3913179,203.6338865,206.4521861
218.2326306,229.2664694,196.4093675
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.3757777,-229.3538586,206.4381999
196.7148575,228.5183632,196.7148575
228.2844869,221.9635491,205.4560382
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.3943193,-229.4004178,206.4548874
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
228.5358178,226.345531,205.682236
136.8146015,228.4568996,136.8146015
92.6139023,229.3742872,92.6139023
229.4079794,-229.4079794,206.4671815
229.4078016,-225.9464617,206.4670214
229.4062223,229.2029821,206.4656001
229.4079794,-229.4079794,206.4671815
228.9708765,223.1196126,206.0737889
229.4061881,-226.7734657,206.4655693
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4075008,206.4671815
120.348377,229.231027,120.348377
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
126.7570688,229.380878,126.7570688
229.4008759,225.7764556,206.4607883
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.4065505,229.2522761,206.4658955
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
197.5420187,229.4031936,197.5420187
229.4079794,-229.4041234,206.4671815
225.9065548,228.9449852,203.3158993
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
224.9110557,225.0014667,202.4199501
229.4079794,-229.4079794,206.4671815
27.85230936,229.4078837,27.85230936
229.4079794,-229.4079794,206.4671815
228.1384167,229.4010741,205.324575
88.76239127,229.1761404,88.76239127
117.1408957,228.9125783,117.1408957
223.7599421,224.8863471,201.3839479
202.7333313,224.6777946,182.4599982
229.4079794,-229.4079794,206.4671815
229.4079794,-229.4079794,206.4671815
229.3832094,-229.3525459,206.4448885
229.3999461,-228.3224726,206.4599515
229.4079794,26.85221585,206.4671815
38.94136299,229.4072137,38.94136299
229.4077196,-229.4079794,206.4669476
7.18143566,226.9437316,7.18143566
0,-229.4079794,0
39.64643784,229.4079794,39.64643784
0,-229.4079794,0
0,-229.4079794,0
0,-229.4079794,0
32.13365911,229.4079794,32.13365911
41.68037176,229.4079794,41.68037176
34.32556622,229.4079794,34.32556622
49.83252281,229.3986949,49.83252281
0,-229.4079794,0
40.1276934,229.4079794,40.1276934
55.42797762,229.4078974,55.42797762
26.92580814,229.4079794,26.92580814
0,-229.4079794,0
71.26956924,229.4079794,71.26956924
33.15495382,229.4079794,33.15495382
34.72228364,229.4079794,34.72228364
27.61351045,229.4079794,27.61351045
19.60221301,229.4079794,19.60221301
38.89185022,229.4079794,38.89185022
0,228.8362376,0
0,-229.4079794,0
0,-229.4079794,0
49.75853398,229.4079794,49.75853398
28.30258697,229.4079794,28.30258697
0,-229.4079794,0
50.06607099,229.4079794,50.06607099
0,-219.5819183,0
25.93966188,229.4079794,25.93966188
0,182.9652143,0
0,-229.4079794,0
15.97274027,229.4079794,15.97274027
35.66704619,229.407829,35.66704619
28.14943379,229.4079794,28.14943379
44.87104603,229.4070222,44.87104603
60.80070705,229.3948526,60.80070705
0,-229.4079794,0
0,-56.04188937,0
51.71893714,229.4079794,51.71893714
45.08173848,229.4079794,45.08173848
70.19815328,229.4079247,70.19815328
27.48908588,229.4079794,27.48908588
91.81708663,229.4049712,91.81708663
35.6701228,229.4079794,35.6701228
23.75478309,229.4079794,23.75478309
35.75680089,229.4079794,35.75680089
40.69047205,229.4079794,40.69047205
0,-229.4079794,0
36.40178631,229.4079794,36.40178631
48.49809168,229.4079794,48.49809168
27.231465,229.4077196,27.231465
26.74890359,229.4079794,26.74890359
43.04353834,229.4079794,43.04353834
33.98593001,229.4078427,33.98593001
51.47432004,229.4079794,51.47432004
0,223.9356502,0
0,-229.1869838,0
36.37379608,229.4079794,36.37379608
0,168.8042774,0
50.32274838,229.4079794,50.32274838
49.28757478,229.4079247,49.28757478
37.36535716,229.4077333,37.36535716
60.86979724,229.4079794,60.86979724
12.80788209,229.4079794,12.80788209
44.61864854,229.4079794,44.61864854
55.05120342,229.4079794,55.05120342
68.5184831,229.4078563,68.5184831
53.28143328,229.4079794,53.28143328
42.916673,229.4079794,42.916673
52.99151493,229.4079794,52.99151493
27.42481227,229.4079794,27.42481227
52.34292647,229.4079794,52.34292647
0,-106.4240367,0
37.22451038,229.4079794,37.22451038
5.835156193,229.4047797,5.835156193
56.53953296,229.4079794,56.53953296
43.69294723,229.4079794,43.69294723
0,-229.4079794,0
0,-229.4079794,0
61.1248953,229.4079794,61.1248953
23.80218325,229.4079794,23.80218325
35.44179116,229.4079384,35.44179116
38.69703303,229.4075692,38.69703303
83.94068617,229.4065847,83.94068617
14.72933549,229.407829,14.72933549
0,-229.4072137,0
56.3795634,229.4079794,56.3795634
25.1748121,229.4079794,25.1748121
37.05003977,229.4079794,37.05003977
68.64230602,229.3811104,68.64230602
61.12096751,229.4079794,61.12096751
33.60300945,229.4078427,33.60300945
49.42211795,229.4062702,49.42211795
51.05197796,229.4079794,51.05197796
56.66664443,229.4079794,56.66664443
6.971474751,229.4053267,6.971474751
39.29222537,229.4079794,39.29222537
77.16725905,229.4025646,77.16725905
48.2888418,229.4079794,48.2888418
38.14950748,229.4074735,38.14950748
0,-229.4052857,0
69.67431756,229.4078837,69.67431756
71.24604008,229.4079794,71.24604008
58.60306036,229.3919127,58.60306036
77.24254689,229.4045199,77.24254689
67.41617807,229.4009921,67.41617807
28.61420561,229.4079794,28.61420561
0,229.0335639,0
42.26072121,229.4074872,42.26072121
44.08608895,229.4074461,44.08608895
44.71000991,229.4073778,44.71000991
19.38676892,229.4079794,19.38676892
27.04939861,229.4079794,27.04939861
61.65557817,229.4079794,61.65557817
60.60727774,229.4079794,60.60727774
54.28992933,229.403303,54.28992933
54.93173559,229.4031662,54.93173559
225.6985629,228.5826026,203.1287066
72.14895745,228.9028563,72.14895745
43.03854058,229.4079794,43.03854058
87.57998695,229.3999256,87.57998695
229.2085473,229.283507,206.2876926
72.19917099,229.4060651,72.19917099
47.20060026,229.4079794,47.20060026
0,-229.4079794,0
0,-229.4079794,0
0,-229.4079794,0
67.26067641,229.4077606,67.26067641
0,-229.4079794,0
30.82646615,229.4055591,30.82646615
53.20142115,229.4079794,53.20142115
37.39809903,229.4076512,37.39809903
128.3821285,229.1944086,128.3821285
